,MPJPE VIBE,MPJPE MP
Hombro_D,0.104974456,0.32968697
Hombro_I,0.11980174,0.35895625
Codo_D,0.12860918,0.5101875
Codo_I,0.14592077,0.53786486
Muñeca_D,0.19756947,0.4645682
Muñeca_I,0.16967405,0.4859823
Cadera_D,0.0,0.0
Cadera_I,0.024979016,0.072849914
Rodilla_D,0.10357605,0.39402452
Rodilla_I,0.14033446,0.27815312
Tobillo_D,0.14097966,0.4718031
Tobillo_I,0.17690182,0.38125864
Cuello,0.124821395,0.21525252
Cabeza,0.22110581,0.25341332
